investor_id,total_sips,avg_gap_days,max_gap_days,status
INV003199,1,,,Irregular
INV003200,5,74.25,148.0,High Risk / Stopped
INV003201,5,96.75,200.0,High Risk / Stopped
INV003202,5,92.25,139.0,High Risk / Stopped
INV003203,5,22.75,45.0,Irregular
INV003204,2,55.0,55.0,Irregular
INV003205,7,67.66666666666667,111.0,High Risk / Stopped
INV003206,5,117.0,278.0,High Risk / Stopped
INV003207,3,68.0,113.0,High Risk / Stopped
INV003208,5,121.25,298.0,High Risk / Stopped
INV003209,5,97.5,120.0,High Risk / Stopped
INV003210,6,72.2,112.0,High Risk / Stopped
INV003211,7,69.0,104.0,High Risk / Stopped
INV003212,3,139.5,272.0,High Risk / Stopped
INV003213,3,171.5,335.0,High Risk / Stopped
INV003214,6,59.8,170.0,Irregular
INV003215,7,60.833333333333336,105.0,High Risk / Stopped
INV003216,2,352.0,352.0,High Risk / Stopped
INV003217,1,,,Irregular
INV003218,5,105.5,199.0,High Risk / Stopped
INV003219,6,57.2,86.0,Irregular
INV003220,5,62.75,103.0,High Risk / Stopped
INV003221,7,61.166666666666664,99.0,High Risk / Stopped
INV003222,7,81.5,190.0,High Risk / Stopped
INV003223,8,67.71428571428571,331.0,High Risk / Stopped
INV003224,4,102.33333333333333,152.0,High Risk / Stopped
INV003225,5,118.0,199.0,High Risk / Stopped
INV003226,4,103.33333333333333,209.0,High Risk / Stopped
INV003227,5,123.5,233.0,High Risk / Stopped
INV003228,7,70.16666666666667,256.0,High Risk / Stopped
INV003229,1,,,Irregular
INV003230,7,67.5,251.0,High Risk / Stopped
INV003231,7,83.0,253.0,High Risk / Stopped
INV003232,5,97.25,225.0,High Risk / Stopped
INV003233,2,169.0,169.0,High Risk / Stopped
INV003234,6,96.6,188.0,High Risk / Stopped
INV003235,2,292.0,292.0,High Risk / Stopped
INV003236,9,51.125,115.0,Irregular
INV003237,4,117.0,195.0,High Risk / Stopped
INV003238,3,127.0,193.0,High Risk / Stopped
INV003239,5,97.5,261.0,High Risk / Stopped
INV003240,5,101.75,258.0,High Risk / Stopped
INV003241,2,23.0,23.0,Irregular
INV003242,7,61.0,159.0,High Risk / Stopped
INV003243,5,70.75,141.0,High Risk / Stopped
INV003244,5,80.75,167.0,High Risk / Stopped
INV003245,4,116.66666666666667,140.0,High Risk / Stopped
INV003246,2,205.0,205.0,High Risk / Stopped
INV003247,6,84.6,206.0,High Risk / Stopped
INV003248,5,117.75,234.0,High Risk / Stopped
INV003249,3,233.5,286.0,High Risk / Stopped
INV003250,5,112.25,236.0,High Risk / Stopped
INV003251,1,,,Irregular
INV003252,6,67.6,192.0,High Risk / Stopped
INV003253,4,100.0,212.0,High Risk / Stopped
INV003254,5,46.25,86.0,Irregular
INV003255,1,,,Irregular
INV003256,7,51.0,90.0,Irregular
INV003257,6,61.8,139.0,High Risk / Stopped
INV003258,5,85.5,130.0,High Risk / Stopped
INV003259,2,166.0,166.0,High Risk / Stopped
INV003260,6,89.4,247.0,High Risk / Stopped
INV003261,3,176.5,271.0,High Risk / Stopped
INV003262,6,85.2,162.0,High Risk / Stopped
INV003263,5,121.75,259.0,High Risk / Stopped
INV003264,5,66.25,182.0,High Risk / Stopped
INV003265,3,153.5,166.0,High Risk / Stopped
INV003267,6,74.4,197.0,High Risk / Stopped
INV003269,4,93.0,116.0,High Risk / Stopped
INV003270,3,26.5,37.0,Irregular
INV003271,7,61.166666666666664,157.0,High Risk / Stopped
INV003272,3,153.0,188.0,High Risk / Stopped
INV003273,8,60.142857142857146,134.0,High Risk / Stopped
INV003274,1,,,Irregular
INV003275,2,429.0,429.0,High Risk / Stopped
INV003276,3,121.0,171.0,High Risk / Stopped
INV003277,8,53.714285714285715,192.0,Irregular
INV003278,1,,,Irregular
INV003279,9,63.375,147.0,High Risk / Stopped
INV003280,4,77.66666666666667,113.0,High Risk / Stopped
INV003281,1,,,Irregular
INV003282,2,175.0,175.0,High Risk / Stopped
INV003283,2,208.0,208.0,High Risk / Stopped
INV003284,1,,,Irregular
INV003285,2,121.0,121.0,High Risk / Stopped
INV003286,1,,,Irregular
INV003287,5,93.75,154.0,High Risk / Stopped
INV003288,3,203.0,225.0,High Risk / Stopped
INV003289,7,64.83333333333333,183.0,High Risk / Stopped
INV003290,1,,,Irregular
INV003291,5,93.5,183.0,High Risk / Stopped
INV003292,2,38.0,38.0,Irregular
INV003293,1,,,Irregular
INV003294,3,69.0,120.0,High Risk / Stopped
INV003295,4,119.0,202.0,High Risk / Stopped
INV003296,2,152.0,152.0,High Risk / Stopped
INV003297,5,81.5,161.0,High Risk / Stopped
INV003298,5,74.75,182.0,High Risk / Stopped
INV003299,1,,,Irregular
INV003300,6,64.8,219.0,High Risk / Stopped
INV003301,9,59.375,113.0,Irregular
INV003302,4,88.33333333333333,144.0,High Risk / Stopped
INV003303,2,251.0,251.0,High Risk / Stopped
INV003304,10,44.22222222222222,180.0,Irregular
INV003305,4,51.333333333333336,112.0,Irregular
INV003306,4,154.33333333333334,427.0,High Risk / Stopped
INV003307,2,320.0,320.0,High Risk / Stopped
INV003308,9,56.75,141.0,Irregular
INV003309,4,111.66666666666667,176.0,High Risk / Stopped
INV003310,6,80.8,154.0,High Risk / Stopped
INV003311,9,48.0,149.0,Irregular
INV003312,2,482.0,482.0,High Risk / Stopped
INV003313,4,25.666666666666668,35.0,Irregular
INV003314,7,73.5,210.0,High Risk / Stopped
INV003315,2,358.0,358.0,High Risk / Stopped
INV003316,2,73.0,73.0,High Risk / Stopped
INV003317,8,44.142857142857146,71.0,Irregular
INV003318,1,,,Irregular
INV003319,3,152.5,266.0,High Risk / Stopped
INV003320,8,45.285714285714285,192.0,Irregular
INV003321,5,59.5,207.0,Irregular
INV003322,2,337.0,337.0,High Risk / Stopped
INV003324,2,469.0,469.0,High Risk / Stopped
INV003325,6,101.0,155.0,High Risk / Stopped
INV003326,2,335.0,335.0,High Risk / Stopped
INV003328,3,204.0,241.0,High Risk / Stopped
INV003329,6,89.0,230.0,High Risk / Stopped
INV003330,2,229.0,229.0,High Risk / Stopped
INV003331,3,190.5,310.0,High Risk / Stopped
INV003332,5,87.25,134.0,High Risk / Stopped
INV003333,1,,,Irregular
INV003334,2,26.0,26.0,Irregular
INV003335,3,153.5,258.0,High Risk / Stopped
INV003336,7,72.33333333333333,133.0,High Risk / Stopped
INV003337,2,117.0,117.0,High Risk / Stopped
INV003338,9,37.5,155.0,Irregular
INV003339,1,,,Irregular
INV003340,4,124.0,295.0,High Risk / Stopped
INV003341,5,46.0,101.0,Irregular
INV003342,5,49.75,147.0,Irregular
INV003343,4,121.66666666666667,189.0,High Risk / Stopped
INV003344,6,86.6,190.0,High Risk / Stopped
INV003345,4,113.66666666666667,209.0,High Risk / Stopped
INV003346,4,44.666666666666664,125.0,Irregular
INV003347,4,94.66666666666667,201.0,High Risk / Stopped
INV003348,2,323.0,323.0,High Risk / Stopped
INV003349,2,286.0,286.0,High Risk / Stopped
INV003350,6,92.4,191.0,High Risk / Stopped
INV003351,6,54.0,86.0,Irregular
INV003352,8,68.14285714285714,279.0,High Risk / Stopped
INV003353,2,14.0,14.0,Irregular
INV003354,5,108.75,248.0,High Risk / Stopped
INV003355,4,132.0,319.0,High Risk / Stopped
INV003356,2,104.0,104.0,High Risk / Stopped
INV003357,6,62.4,100.0,High Risk / Stopped
INV003358,1,,,Irregular
INV003359,2,83.0,83.0,High Risk / Stopped
INV003360,8,59.42857142857143,163.0,Irregular
INV003361,2,345.0,345.0,High Risk / Stopped
INV003362,2,34.0,34.0,Irregular
INV003363,5,92.75,175.0,High Risk / Stopped
INV003364,1,,,Irregular
INV003365,1,,,Irregular
INV003366,5,79.75,220.0,High Risk / Stopped
INV003368,1,,,Irregular
INV003369,1,,,Irregular
INV003370,7,63.333333333333336,206.0,High Risk / Stopped
INV003371,1,,,Irregular
INV003372,6,59.4,118.0,Irregular
INV003373,2,263.0,263.0,High Risk / Stopped
INV003374,7,56.5,128.0,Irregular
INV003375,8,52.714285714285715,158.0,Irregular
INV003376,6,85.8,199.0,High Risk / Stopped
INV003377,2,203.0,203.0,High Risk / Stopped
INV003379,7,75.16666666666667,268.0,High Risk / Stopped
INV003380,6,72.4,155.0,High Risk / Stopped
INV003381,4,119.0,243.0,High Risk / Stopped
INV003382,6,34.2,85.0,Consistent
INV003383,3,204.0,269.0,High Risk / Stopped
INV003384,1,,,Irregular
INV003385,1,,,Irregular
INV003386,1,,,Irregular
INV003387,4,88.0,131.0,High Risk / Stopped
INV003388,4,130.66666666666666,215.0,High Risk / Stopped
INV003389,2,69.0,69.0,High Risk / Stopped
INV003390,2,382.0,382.0,High Risk / Stopped
INV003391,6,56.6,193.0,Irregular
INV003392,2,126.0,126.0,High Risk / Stopped
INV003393,8,63.714285714285715,178.0,High Risk / Stopped
INV003394,3,210.5,333.0,High Risk / Stopped
INV003395,6,79.0,192.0,High Risk / Stopped
INV003396,5,123.5,270.0,High Risk / Stopped
INV003397,2,113.0,113.0,High Risk / Stopped
INV003398,8,55.42857142857143,140.0,Irregular
INV003399,3,142.5,261.0,High Risk / Stopped
INV003400,2,44.0,44.0,Irregular
INV003401,3,41.0,79.0,Irregular
INV003402,4,30.333333333333332,39.0,Irregular
INV003403,6,56.6,116.0,Irregular
INV003404,8,50.285714285714285,198.0,Irregular
INV003405,8,41.0,186.0,Irregular
INV003406,8,59.0,251.0,Irregular
INV003407,8,57.42857142857143,146.0,Irregular
INV003408,4,69.0,113.0,High Risk / Stopped
INV003409,5,64.5,127.0,High Risk / Stopped
INV003410,5,112.75,215.0,High Risk / Stopped
INV003411,5,106.5,213.0,High Risk / Stopped
INV003412,2,24.0,24.0,Irregular
INV003413,1,,,Irregular
INV003414,2,405.0,405.0,High Risk / Stopped
INV003415,5,81.0,174.0,High Risk / Stopped
INV003416,1,,,Irregular
INV003417,2,35.0,35.0,Irregular
INV003418,3,128.5,239.0,High Risk / Stopped
INV003419,5,62.5,200.0,High Risk / Stopped
INV003420,5,100.0,339.0,High Risk / Stopped
INV003421,3,23.5,39.0,Irregular
INV003422,7,84.66666666666667,167.0,High Risk / Stopped
INV003423,4,139.66666666666666,303.0,High Risk / Stopped
INV003424,7,73.16666666666667,124.0,High Risk / Stopped
INV003425,4,96.66666666666667,137.0,High Risk / Stopped
INV003426,4,67.66666666666667,105.0,High Risk / Stopped
INV003427,6,84.2,266.0,High Risk / Stopped
INV003428,4,96.0,156.0,High Risk / Stopped
INV003429,5,102.25,194.0,High Risk / Stopped
INV003430,6,73.4,104.0,High Risk / Stopped
INV003431,6,51.4,152.0,Irregular
INV003432,7,61.333333333333336,97.0,High Risk / Stopped
INV003433,2,76.0,76.0,High Risk / Stopped
INV003434,1,,,Irregular
INV003435,7,73.83333333333333,140.0,High Risk / Stopped
INV003436,5,96.0,167.0,High Risk / Stopped
INV003437,6,91.2,226.0,High Risk / Stopped
INV003438,4,147.33333333333334,226.0,High Risk / Stopped
INV003439,3,21.5,29.0,Irregular
INV003440,1,,,Irregular
INV003441,2,133.0,133.0,High Risk / Stopped
INV003442,2,96.0,96.0,High Risk / Stopped
INV003443,3,111.5,195.0,High Risk / Stopped
INV003444,4,122.0,355.0,High Risk / Stopped
INV003445,2,372.0,372.0,High Risk / Stopped
INV003446,2,185.0,185.0,High Risk / Stopped
INV003447,1,,,Irregular
INV003448,7,74.5,200.0,High Risk / Stopped
INV003449,2,102.0,102.0,High Risk / Stopped
INV003450,10,47.666666666666664,158.0,Irregular
INV003451,5,107.25,256.0,High Risk / Stopped
INV003452,5,32.0,47.0,Irregular
INV003453,2,310.0,310.0,High Risk / Stopped
INV003454,3,58.0,102.0,Irregular
INV003455,7,35.5,76.0,Irregular
INV003456,2,184.0,184.0,High Risk / Stopped
INV003457,7,60.5,117.0,High Risk / Stopped
INV003458,8,67.85714285714286,206.0,High Risk / Stopped
INV003459,6,59.4,113.0,Irregular
INV003460,4,76.0,104.0,High Risk / Stopped
INV003461,2,83.0,83.0,High Risk / Stopped
INV003462,5,108.25,134.0,High Risk / Stopped
INV003463,3,109.5,127.0,High Risk / Stopped
INV003464,3,160.0,255.0,High Risk / Stopped
INV003467,3,112.0,220.0,High Risk / Stopped
INV003468,3,234.0,269.0,High Risk / Stopped
INV003469,3,122.0,139.0,High Risk / Stopped
INV003470,3,175.0,175.0,High Risk / Stopped
INV003471,3,15.0,23.0,Irregular
INV003472,1,,,Irregular
INV003473,6,95.8,213.0,High Risk / Stopped
INV003474,1,,,Irregular
INV003475,9,56.0,155.0,Irregular
INV003476,1,,,Irregular
INV003477,4,131.66666666666666,210.0,High Risk / Stopped
INV003478,9,56.625,195.0,Irregular
INV003479,8,65.71428571428571,164.0,High Risk / Stopped
INV003480,6,82.4,211.0,High Risk / Stopped
INV003481,1,,,Irregular
INV003482,1,,,Irregular
INV003483,2,172.0,172.0,High Risk / Stopped
INV003484,6,73.8,333.0,High Risk / Stopped
INV003485,4,89.33333333333333,248.0,High Risk / Stopped
INV003487,6,70.6,155.0,High Risk / Stopped
INV003488,2,464.0,464.0,High Risk / Stopped
INV003489,1,,,Irregular
INV003490,2,191.0,191.0,High Risk / Stopped
INV003491,9,59.125,119.0,Irregular
INV003492,6,90.8,162.0,High Risk / Stopped
INV003493,2,107.0,107.0,High Risk / Stopped
INV003494,4,111.66666666666667,201.0,High Risk / Stopped
INV003495,10,49.22222222222222,121.0,Irregular
INV003496,4,121.0,218.0,High Risk / Stopped
INV003498,1,,,Irregular
INV003499,2,286.0,286.0,High Risk / Stopped
INV003500,3,235.0,364.0,High Risk / Stopped
INV003501,3,102.0,154.0,High Risk / Stopped
INV003502,1,,,Irregular
INV003503,3,122.5,224.0,High Risk / Stopped
INV003504,1,,,Irregular
INV003505,2,99.0,99.0,High Risk / Stopped
INV003506,7,67.0,132.0,High Risk / Stopped
INV003507,4,83.0,178.0,High Risk / Stopped
INV003508,1,,,Irregular
INV003509,9,60.875,149.0,High Risk / Stopped
INV003510,3,69.0,78.0,High Risk / Stopped
INV003511,8,65.57142857142857,183.0,High Risk / Stopped
INV003513,5,68.75,159.0,High Risk / Stopped
INV003514,6,74.2,172.0,High Risk / Stopped
INV003515,4,32.666666666666664,44.0,Irregular
INV003516,2,324.0,324.0,High Risk / Stopped
INV003517,2,164.0,164.0,High Risk / Stopped
INV003518,6,67.8,157.0,High Risk / Stopped
INV003519,3,88.5,92.0,High Risk / Stopped
INV003520,4,135.0,270.0,High Risk / Stopped
INV003521,6,89.0,183.0,High Risk / Stopped
INV003522,1,,,Irregular
INV003523,2,66.0,66.0,High Risk / Stopped
INV003524,7,64.16666666666667,203.0,High Risk / Stopped
INV003525,5,98.5,209.0,High Risk / Stopped
INV003526,6,88.2,224.0,High Risk / Stopped
INV003527,4,113.66666666666667,245.0,High Risk / Stopped
INV003528,9,58.625,186.0,Irregular
INV003529,4,32.666666666666664,55.0,Irregular
INV003530,6,51.0,101.0,Irregular
INV003531,6,76.4,185.0,High Risk / Stopped
INV003532,5,117.75,151.0,High Risk / Stopped
INV003533,5,98.5,211.0,High Risk / Stopped
INV003534,8,52.714285714285715,160.0,Irregular
INV003535,3,106.5,144.0,High Risk / Stopped
INV003536,3,92.5,153.0,High Risk / Stopped
INV003537,5,91.0,192.0,High Risk / Stopped
INV003538,1,,,Irregular
INV003539,3,114.5,167.0,High Risk / Stopped
INV003540,2,56.0,56.0,Irregular
INV003541,4,73.0,175.0,High Risk / Stopped
INV003542,1,,,Irregular
INV003543,5,101.5,179.0,High Risk / Stopped
INV003544,2,270.0,270.0,High Risk / Stopped
INV003545,6,90.0,210.0,High Risk / Stopped
INV003546,4,114.0,126.0,High Risk / Stopped
INV003547,1,,,Irregular
INV003548,3,37.5,41.0,Irregular
INV003549,2,295.0,295.0,High Risk / Stopped
INV003550,1,,,Irregular
INV003552,3,147.5,207.0,High Risk / Stopped
INV003553,5,86.5,143.0,High Risk / Stopped
INV003554,5,88.0,147.0,High Risk / Stopped
INV003555,3,45.0,46.0,Irregular
INV003556,6,77.6,129.0,High Risk / Stopped
INV003557,6,66.4,156.0,High Risk / Stopped
INV003558,7,39.166666666666664,66.0,Irregular
INV003559,10,48.333333333333336,118.0,Irregular
INV003560,3,178.5,287.0,High Risk / Stopped
INV003561,4,132.0,209.0,High Risk / Stopped
INV003562,7,80.5,165.0,High Risk / Stopped
INV003563,4,88.33333333333333,153.0,High Risk / Stopped
INV003564,8,71.0,292.0,High Risk / Stopped
INV003565,5,109.75,183.0,High Risk / Stopped
INV003566,2,276.0,276.0,High Risk / Stopped
INV003567,4,100.33333333333333,187.0,High Risk / Stopped
INV003568,5,72.25,232.0,High Risk / Stopped
INV003569,5,81.0,144.0,High Risk / Stopped
INV003570,3,187.0,364.0,High Risk / Stopped
INV003571,3,86.5,112.0,High Risk / Stopped
INV003572,3,181.5,268.0,High Risk / Stopped
INV003573,5,26.5,53.0,Irregular
INV003574,3,190.0,289.0,High Risk / Stopped
INV003575,4,126.33333333333333,284.0,High Risk / Stopped
INV003576,2,70.0,70.0,High Risk / Stopped
INV003577,5,84.25,213.0,High Risk / Stopped
INV003578,3,112.5,160.0,High Risk / Stopped
INV003579,4,42.333333333333336,69.0,Irregular
INV003580,7,72.16666666666667,227.0,High Risk / Stopped
INV003581,8,51.285714285714285,95.0,Irregular
INV003582,7,49.333333333333336,167.0,Irregular
INV003583,5,104.5,144.0,High Risk / Stopped
INV003584,1,,,Irregular
INV003585,1,,,Irregular
INV003586,8,54.285714285714285,113.0,Irregular
INV003587,4,88.66666666666667,180.0,High Risk / Stopped
INV003588,3,15.0,29.0,Irregular
INV003589,3,171.0,307.0,High Risk / Stopped
INV003590,4,116.0,193.0,High Risk / Stopped
INV003591,1,,,Irregular
INV003592,6,75.6,202.0,High Risk / Stopped
INV003593,6,78.2,166.0,High Risk / Stopped
INV003594,4,113.66666666666667,217.0,High Risk / Stopped
INV003595,2,235.0,235.0,High Risk / Stopped
INV003597,3,158.5,241.0,High Risk / Stopped
INV003598,8,68.0,114.0,High Risk / Stopped
INV003599,6,50.0,100.0,Irregular
INV003600,5,106.25,252.0,High Risk / Stopped
INV003601,9,45.25,118.0,Irregular
INV003602,3,243.5,436.0,High Risk / Stopped
INV003603,3,167.0,308.0,High Risk / Stopped
INV003604,6,90.2,188.0,High Risk / Stopped
INV003605,2,224.0,224.0,High Risk / Stopped
INV003607,6,70.4,253.0,High Risk / Stopped
INV003608,3,119.0,197.0,High Risk / Stopped
INV003609,4,150.33333333333334,226.0,High Risk / Stopped
INV003610,1,,,Irregular
INV003611,7,68.83333333333333,228.0,High Risk / Stopped
INV003612,4,76.33333333333333,116.0,High Risk / Stopped
INV003613,8,67.42857142857143,283.0,High Risk / Stopped
INV003614,5,116.5,167.0,High Risk / Stopped
INV003615,2,92.0,92.0,High Risk / Stopped
INV003616,5,76.75,152.0,High Risk / Stopped
INV003617,4,60.333333333333336,68.0,High Risk / Stopped
INV003618,1,,,Irregular
INV003619,6,72.0,113.0,High Risk / Stopped
INV003620,5,115.75,261.0,High Risk / Stopped
INV003621,1,,,Irregular
INV003622,1,,,Irregular
INV003624,2,152.0,152.0,High Risk / Stopped
INV003625,6,62.4,168.0,High Risk / Stopped
INV003626,5,80.0,167.0,High Risk / Stopped
INV003627,7,59.166666666666664,152.0,Irregular
INV003628,2,43.0,43.0,Irregular
INV003629,1,,,Irregular
INV003630,7,52.0,96.0,Irregular
INV003631,1,,,Irregular
INV003632,2,113.0,113.0,High Risk / Stopped
INV003633,6,78.8,119.0,High Risk / Stopped
INV003634,6,47.8,83.0,Irregular
INV003635,10,47.111111111111114,95.0,Irregular
INV003636,3,237.5,262.0,High Risk / Stopped
INV003637,5,93.0,280.0,High Risk / Stopped
INV003638,5,65.25,143.0,High Risk / Stopped
INV003639,5,83.75,232.0,High Risk / Stopped
INV003640,3,92.5,180.0,High Risk / Stopped
INV003641,8,67.0,219.0,High Risk / Stopped
INV003642,7,53.166666666666664,217.0,Irregular
INV003643,5,110.75,228.0,High Risk / Stopped
INV003644,3,86.0,136.0,High Risk / Stopped
INV003645,6,95.2,257.0,High Risk / Stopped
INV003646,1,,,Irregular
INV003647,4,32.666666666666664,75.0,Irregular
INV003648,3,153.0,279.0,High Risk / Stopped
INV003649,6,96.8,195.0,High Risk / Stopped
INV003650,11,33.9,86.0,Consistent
INV003651,4,67.0,81.0,High Risk / Stopped
INV003652,3,50.0,96.0,Irregular
INV003653,2,159.0,159.0,High Risk / Stopped
INV003654,7,60.5,124.0,High Risk / Stopped
INV003655,10,49.77777777777778,198.0,Irregular
INV003656,4,88.66666666666667,208.0,High Risk / Stopped
INV003657,1,,,Irregular
INV003658,8,70.71428571428571,143.0,High Risk / Stopped
INV003659,2,69.0,69.0,High Risk / Stopped
INV003660,6,79.0,164.0,High Risk / Stopped
INV003661,4,129.66666666666666,147.0,High Risk / Stopped
INV003662,1,,,Irregular
INV003663,2,69.0,69.0,High Risk / Stopped
INV003664,4,170.66666666666666,401.0,High Risk / Stopped
INV003665,4,139.0,280.0,High Risk / Stopped
INV003666,5,85.25,117.0,High Risk / Stopped
INV003667,1,,,Irregular
INV003668,2,202.0,202.0,High Risk / Stopped
INV003669,7,53.5,98.0,Irregular
INV003670,8,70.85714285714286,160.0,High Risk / Stopped
INV003671,3,148.0,295.0,High Risk / Stopped
INV003672,6,77.2,180.0,High Risk / Stopped
INV003673,8,68.85714285714286,160.0,High Risk / Stopped
INV003674,4,78.33333333333333,151.0,High Risk / Stopped
INV003675,4,65.66666666666667,150.0,High Risk / Stopped
INV003676,2,44.0,44.0,Irregular
INV003677,4,118.66666666666667,268.0,High Risk / Stopped
INV003678,6,32.8,45.0,Consistent
INV003680,3,155.5,176.0,High Risk / Stopped
INV003681,9,51.0,101.0,Irregular
INV003682,2,87.0,87.0,High Risk / Stopped
INV003683,6,92.4,165.0,High Risk / Stopped
INV003684,6,98.2,229.0,High Risk / Stopped
INV003685,6,80.2,132.0,High Risk / Stopped
INV003686,6,96.6,328.0,High Risk / Stopped
INV003687,1,,,Irregular
INV003688,1,,,Irregular
INV003689,1,,,Irregular
INV003690,2,193.0,193.0,High Risk / Stopped
INV003691,2,307.0,307.0,High Risk / Stopped
INV003692,3,27.5,28.0,Irregular
INV003693,7,71.33333333333333,234.0,High Risk / Stopped
INV003694,4,106.33333333333333,187.0,High Risk / Stopped
INV003695,7,51.666666666666664,157.0,Irregular
INV003696,6,75.8,190.0,High Risk / Stopped
INV003697,7,76.66666666666667,163.0,High Risk / Stopped
INV003698,4,137.0,265.0,High Risk / Stopped
INV003699,3,82.5,127.0,High Risk / Stopped
INV003700,3,100.0,191.0,High Risk / Stopped
